id,budget,revenue,release_year,production_companies
205601,10900000,16505460,2013,Pinewood Studios
106747,12000000,15008161,2013,Aldamisa Entertainment
169209,11000000,3639345,2013,Emmett/Furla Films
185567,16000000,0,2013,Pathé
192145,28000000,1021398,2013,Lailaps Pictures
180948,0,0,2013,Forefront Media Group
150117,0,28234657,2013,TF1 Films Production
139038,2500000,60141683,2013,Open Road Films
77987,4800000,10337387,2013,Film i Väst
109421,30000000,63372757,2013,Open Road Films
210047,0,16971,2013,Three Point Capital
152742,13500000,19255873,2013,Business Location Sudtirol Alto Adige
227700,0,0,2013,Ombra Films
111190,16000000,318982,2013,Screen Australia
127560,18000000,22309223,2013,Silver Reel
98357,56000000,19701164,2013,Closest to the Hole Productions
123109,2900000,74918,2013,Constance Media
93828,8500000,9747,2013,Worldview Entertainment
109491,60000000,60052138,2013,3 Arts Entertainment
199373,27220000,5496951,2013,Paradox Entertainment
77931,105000000,347434178,2013,Hemisphere Media Capital
162903,28000000,8555008,2013,Touchstone Pictures
227707,25000000,6399,2013,"Afrodita Audiovisual, A.I.E."
190955,25500000,2415472,2013,Mars Distribution
76170,120000000,415440673,2013,Bad Hat Harry Productions
134411,35000000,42930462,2013,Exclusive Media Group
76544,25000000,2054941,2013,Company Films
192134,0,523511,2013,Pinewood Studios
77234,10000000,0,2013,uFilm
216541,0,0,2013,Creamovies
209249,0,0,2013,Love Punch
159117,0,21833,2013,Snoot Entertainment
85889,5000000,0,2013,Filmgate Films
132344,3000000,11176469,2013,Venture Forth
166271,0,0,2013,Canadian Film or Video Production Tax Credit (CPTC)
108726,0,0,2013,Imaging
115782,12000000,35931410,2013,Silver Reel
145135,3500000,25174316,2013,Cinema Vehicle Services
157360,1000000,2963902,2013,More Films
115348,35000000,13785015,2013,Relativity Media
77663,0,39881,2013,Promised Land Productions
50275,0,34664,2013,BBC
160139,7700000,0,2013,Tele München Fernseh Produktionsgesellschaft (TMG)
172226,0,0,2013,Exclusive Media Group
164457,22000000,15400000,2013,Energy Entertainment
202575,34000000,0,2013,Shout! Factory
82992,160000000,788679850,2013,Dentsu
174682,0,0,2013,Cosmic Toast Studios
183011,3500000,0,2013,Studio 4°C
159932,0,18642,2013,Unanimous Pictures
176339,0,0,2013,Working Title Television
111473,0,1234254,2013,Taeoo Entertainment
199420,5000000,0,2013,Mimran Schur Pictures
152748,0,1031243,2013,Sailor Bear
114779,0,0,2013,Attainment Media Group
152795,0,455815,2013,Bridgit Folman Film Gang
214093,0,0,2013,Mollywood
209271,0,0,2013,Benaroya Pictures
222461,0,0,2013,Prototype
191820,0,11294,2013,Bayerischer Rundfunk (BR)
199534,8000000,9630444,2013,Duo Art Productions
217316,0,0,2013,Flat-Out Films
166076,0,2915767,2013,DC Entertainment
174326,0,0,2013,There We Go Films
169219,0,0,2013,Midnight Sun Pictures
158914,0,0,2013,Baby Cow Films
109729,250000,56825,2013,Sodium Fox
168399,7500000,0,2013,Film i Väst
165739,83000000,0,2013,42 Films
238589,5000000,0,2013,Payton Productions
182228,500000,0,2013,The Institution
158908,0,0,2013,Floren Shieh Productions
205724,3500000,0,2013,Private Island Trax
127373,6000000,1066471,2013,Dreambridge Films
192136,35000000,27330000,2013,Pathe
231474,0,0,2013,Arc Entertainment
205220,12000000,100129872,2013,Pathé
118289,15000000,21766271,2013,Film i Väst
174671,0,0,2013,Bord Scannan na hEireann / Irish Film Board
177699,0,0,2013,British Film Institute (BFI)
214081,0,0,2013,Orange Cinéma Séries
146227,18000000,10501938,2013,Silver Reel
190754,1052753,466088,2013,Reality Entertainment
158990,0,0,2013,Timwe
226437,996519,0,2013,Agencja Filmowa Telewizji Polskiej (coprodukcja)
209901,3000000,1675381,2013,Slasher Films
199556,5000000,0,2013,Odyssey Media
159154,0,602042,2013,Global Produce
177271,0,0,2013,Warner Premiere Digital
184155,7720000,0,2013,Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK)
242575,4000000,0,2013,MPN Cologne Film 3
273404,0,0,2013,Resolute Films and Entertainment
173205,0,0,2013,Intel Corporation
217337,0,0,2013,Bande a Part Films
246699,0,0,2013,Far Moor
191718,0,0,2013,Région des Pays-de-la-Loire
159012,0,0,2013,Ocean Size Pictures
202960,0,0,2013,Tribeca Film
268207,0,0,2013,Rabinovich Film Fund Cinema Project
116741,58000000,44000000,2013,Wild West Picture Show Productions
11976,25000000,15502112,1985,Legend Production Company
15196,15000000,14643997,1985,The Guber-Peters Company
11064,20000000,45833132,1985,Silver Pictures
11864,0,12303411,1985,Kings Road Entertainment
13155,25000000,11137801,1985,Oz Productions Ltd.
27064,5000000,502758,1985,M Company
9846,0,17307019,1985,New Century Productions
42044,0,0,1985,Historia
272,150000000,374218673,2005,DC Entertainment
752,54000000,132511035,2005,Anarchos Productions
118,150000000,474968763,2005,Tim Burton Productions
7453,50000000,104478416,2005,Touchstone Pictures
9738,100000000,330579719,2005,Marvel Enterprises
561,100000000,230427240,2005,Donners' Company
8202,62000000,52304001,2005,Colossal Pictures
74,132000000,591739379,2005,Amblin Entertainment
1904,85000000,162242962,2005,Red Wagon Productions
9335,32000000,85167639,2005,TF 1 Film Productions
2313,0,0,2005,Younger Than You
11283,25000000,122489822,2005,Metro-Goldwyn-Mayer (MGM)
1495,130000000,211643158,2005,Kanzaman
4379,43000000,154749918,2005,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
254,207000000,550000000,2005,MFPV Film
4551,53000000,95226116,2005,Metro-Goldwyn-Mayer (MGM)
4348,28000000,121147947,2005,Focus Features
142,14000000,178043761,2005,Good Machine
787,110000000,478207520,2005,New Regency Productions
1830,42000000,24127895,2005,Entertainment Manufacturing Company
6795,65000000,64321501,2005,Radar Pictures
9947,43000000,56681566,2005,New Regency Pictures
3933,40000000,117195061,2005,Tim Burton Productions
2800,70000000,88933562,2005,Warner Bros.
9667,29000000,21126225,2005,2929 Productions
25,72000000,96889998,2005,Motion Picture KAPPA Produktionsgesellschaft
215,4000000,152925093,2005,Evolution Entertainment
9621,57000000,52034889,2005,KMP Film Invest
1690,4800000,80578934,2005,Hostel LLC
921,88000000,108539911,2005,Parkway Pictures (I)
11096,25000000,122644820,2005,MBC Beteiligungs Filmproduktion
8814,60000000,55987321,2005,Stillking Films
10033,0,50817508,2005,Inferno Distribution
11431,30000000,50451307,2005,Mars Media Beteiligungs
179,80000000,162944923,2005,Working Title Films
4442,88000000,105316267,2005,Mosaic Media Group
1947,30000000,18618284,2005,Initial Entertainment Group (IEG)
2026,52000000,77944725,2005,Stratus Film Co.
6519,50000000,110803676,2005,WV Films III
612,70000000,130358911,2005,Peninsula Films
231,50000000,94000000,2005,FilmWorks
9913,43000000,91974818,2005,ShadowCatcher Entertainment
5289,12000000,10289,2005,Zero Gravity Management
10065,19000000,108047131,2005,Radar Pictures
10027,45000000,50871113,2005,TF1 Films Production
11638,35000000,68915888,2005,Tall Trees Productions
8978,30000000,35294470,2005,Biscayne Pictures
10851,0,0,2005,Toff Guy Films
9885,1000000,27762648,2005,True Crime Channel
11683,15000000,46770602,2005,Exception Wild Bunch
69,28000000,186438883,2005,Fox 2000 Pictures
8976,30000000,42886719,2005,Beacon Pictures
10012,35000000,19294901,2005,Kalis Productions GmbH & Co. Zweite KG
9291,82000000,190320568,2005,Happy Madison Productions
10077,80000000,5989640,2005,Dante Entertainment
7515,0,0,2005,LHR Productions Inc.
10048,135000000,76932943,2005,Phoenix Pictures
9912,25000000,0,2005,Tanlay
9681,0,37691644,2005,Gondola Pictures
7364,130000000,119269486,2005,Desertlands Entertainment
398,7000000,49084830,2005,Manitoba Film and Video Production Tax Credit
1985,25000000,82466670,2005,Scion Films
1544,0,2455831,2005,Ealing Studios
9923,50000000,22944502,2005,Scott Free Productions
16553,0,1117920,2005,Pariah
11804,10000000,91196419,2005,The Movie Network (TMN)
11400,30000000,30536013,2005,Sarah Green Film
1951,14200000,674918,2005,Memfis Film
20910,0,0,2005,Fox Television Studios
10008,0,0,2005,Remstar Productions
5471,0,92076,2005,Movision
340,7000000,2697930,2005,Telegraph Films
17113,1500000,712294,2005,Jack and Rose Productions
13499,45000000,72028752,2005,O.N.C. Entertainment
14375,818418,4851244,2005,Babe Film
17035,0,0,2005,Raygun Productions
1696,0,0,2005,Cinelamda Internationale Filmproduktionsgesellschaft
12142,20000000,10442808,2005,Lionsgate
8968,20000000,67192859,2005,Pacific Renaissance Pictures Ltd.
1826,13000000,23727301,2005,Canal+
27594,11000000,0,2005,Film Consortium
17455,4000000,0,2005,Dimension Films
16456,0,0,2005,Fubu Films
9042,30000000,15007991,2005,Cineblue Internationale Filmproduktionsgesellschaft
9968,18000000,0,2005,Film & Entertainment VIP Medienfonds 2 GmbH & Co. KG
67,0,3357075,2005,Lumer Films
16411,1549000,7096000,2005,Basic Pictures
2287,0,0,2005,Got Films
2610,10284523,11588205,2005,Touchstone Pictures
19495,25000000,0,2005,True Story Production
124673,0,0,2005,Uncharted Territory
22747,0,0,2005,Bob Productions
16608,2000000,5048693,2005,Pictures in Paradise
31446,0,0,2005,BBC Drama Group
9009,30000000,25473093,2005,Pandemonium Productions
14933,0,0,2005,Take 3 Partnership
18189,0,0,2005,Double Down Entertainment
9288,0,0,2005,Zinc Entertainment Inc.
7509,0,10422387,2005,Noble Nomad Pictures
18825,0,0,2005,Kenavo
25967,5000000,0,2005,Film4
3527,11000000,0,2005,Road Movies Filmproduktion
14644,0,0,2005,Pathé
868,3000000,9879971,2005,National Film & Video Foundation of South Africa
16998,0,0,2005,Les Films des Tournelles
15907,12000000,0,2005,Warner Bros.
591,125000000,758239851,2006,Government of Malta
9762,12000000,114194847,2006,Eketahuna LLC
956,150000000,397850012,2006,MI 3 Film
350,35000000,326551094,2006,Peninsula Films
1422,90000000,289847354,2006,Initial Entertainment Group (IEG)
1581,85000000,194168700,2006,Relativity Media
1593,110000000,574480841,2006,21 Laps Entertainment
1164,25000000,135330182,2006,Central Films
8275,0,0,2006,Universal Studios Home Entertainment
1452,270000000,391081192,2006,Bad Hat Harry Productions
9339,82500000,237681299,2006,Happy Madison Productions
1427,50000000,132180323,2006,VIP Medienfonds 4
1372,100000000,170877916,2006,Spring Creek Productions
1948,12000000,42931041,2006,Radical Media
186,27000000,56308881,2006,Ascendant Pictures
9036,40000000,120455994,2006,"Kennedy/Marshall Company, The"
9286,25000000,117719158,2006,Hard Eight Pictures
1381,35000000,15304890,2006,Protozoa Pictures
9836,100000000,384335608,2006,Warner Bros.
1246,24000000,155721132,2006,Metro-Goldwyn-Mayer (MGM)
9904,80000000,37384046,2006,Hoytyboy Pictures
2486,100000000,249288105,2006,Major Studio Partners
2044,40000000,114830111,2006,Warner Bros.
9297,75000000,140175006,2006,Sony Pictures Entertainment
9906,50000000,55181129,2006,Playtone Production
7985,15000000,0,2006,Type A Films
82,135000000,163794509,2006,Foqus Arte Digital
9293,18000000,41009669,2006,Landscape Entertainment
9044,31000000,28000000,2006,Scott Free Productions
3683,90000000,65900249,2006,Warner Bros.
4351,21000000,0,2006,Mobius Entertainment Ltd.
9708,40000000,38755073,2006,Nu Image Entertainment GmbH
7516,17000000,57103895,2006,Scion Films
11170,65000000,43545364,2006,Warner Bros.
1491,40000000,86915017,2006,Bull's Eye Entertainment
12096,0,0,2006,Robert Simonds Productions
1717,55000000,9450897,2006,Phoenix Pictures
11565,40000000,138259062,2006,Firm Films
3093,70000000,38629478,2006,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
1402,55000000,307077295,2006,Overbrook Entertainment
1887,40000000,60474340,2006,Tohokushinsha Film
14784,0,3669465,2006,Deep Films
1523,6000000,48027970,2006,Scottish Screen
9676,50000000,49111202,2006,Linson Entertainment
503,160000000,181674817,2006,Irwin Allen Productions
1251,19000000,68673228,2006,Warner Bros.
19595,0,0,2006,Digiart Productions
3509,8500000,5480996,2006,Section Eight Productions
1852,63000000,162945894,2006,Kernos Filmproduktionsgesellschaft & Company
9592,1200000,0,2006,Universum Film (UFA)
14202,19400000,0,2006,Yari Film Group
37725,15500000,7385434,2006,Rocket Pictures
4643,70000000,55011732,2006,Beacon Pictures
11515,50000000,9448082,2006,Xuxa Producciones S.L.
9903,25000000,11772461,2006,Bob Yari Productions
14171,12000000,0,2006,Winkler Films
9914,0,0,2006,Sony Pictures Home Entertainment
1116,6500000,22889018,2006,Bórd Scannán na hÉireann
2207,55000000,65664721,2006,Nu Image Entertainment GmbH
512,4000000,31584901,2006,Perdido Prod.
1259,15000000,49469904,2006,BBC Films
9829,15000000,76286096,2006,Working Title Films
9053,21000000,480314,2006,Team Ninja
1165,15000000,123384128,2006,Pathé Renn Productions
5820,60000000,77920346,2006,Regency Enterprises
9664,60000000,17800000,2006,Flyboys Films
7304,15000000,9500000,2006,Pierce/Williams Entertainment
8588,0,0,2006,CrossDay Productions
10781,16000000,0,2006,Vortex/Henkel/Hooper
5072,0,0,2006,HanWay Films
19167,0,0,2006,Pueblo Film Group
9754,45000000,82800000,2006,Beacon Pictures
13495,24000000,23321954,2006,Origen Producciones Cinematograficas S.A.
19100,0,0,2006,Quad Productions
9841,0,0,2006,Papazian-Hirsch Entertainment International
5393,0,0,2006,Nitrogen Studios Canada
9672,13000000,1151330,2006,Jack and Henry Productions Inc.
7859,700000,0,2006,Original Media
1967,0,0,2006,Ascendant Pictures
18870,7000000,0,2006,Black Forest Films
21427,0,29326868,2006,Kairos
38163,0,0,2006,Little Bird Production
14055,0,210128,2006,Scion Films
1730,0,849055,2006,Fundacja Kultury
11494,0,0,2006,Take Partnership
9773,0,0,2006,Warner Bros.
13754,0,0,2006,Studio 4°C
11798,2380000,8176544,2006,Big Arty Productions
13162,0,834457,2006,Blind Guy Films
13728,0,0,2006,Contre Prod
6948,0,0,2006,Cinerenta Feature Films
17,0,0,2006,UK Film Council
14518,2300000,0,2006,TV UNAM
10069,9000000,27105095,2006,Wonderland Sound and Vision
16276,0,0,2006,France 3 (FR 3)
10093,15000000,11992014,2006,Raygun Productions
14064,2000000,300000,2006,Adelaide Film Festival
9526,0,0,2006,Sandcastle 5 Productions
9727,5000000,0,2006,Millennium Films
13751,8000000,18948425,2006,Starbucks Entertainment
9796,10000000,0,2006,BoZ Productions
15534,0,0,2006,Griffin & Phoenix Productions
15667,0,0,2006,Coproducción USA-Islandia
12586,0,0,2006,Bella Productions
12713,0,0,2006,Canal+
13713,0,0,2006,Bankable
673,130000000,789804554,2004,P of A Productions Limited
9801,50000000,40203020,2004,Working Title Films
2502,75000000,288500217,2004,Motion Picture THETA Produktionsgesellschaft
652,175000000,497409852,2004,Radiant Productions
2059,100000000,347451894,2004,Junction Entertainment
2048,120000000,347234916,2004,Overbrook Entertainment
1824,75000000,196482882,2004,Flower Films (II)
1487,66000000,99318987,2004,Starlite Films
5255,165000000,305875730,2004,Shangri-La Entertainment
1954,13000000,96060858,2004,BenderSpink
163,110000000,362744280,2004,Warner Bros.
693,80000000,516642939,2004,Tribeca Productions
435,125000000,544272402,2004,Mark Gordon Productions
2567,116000000,102000000,2004,Warner Bros.
1538,65000000,217764291,2004,Edge City
747,4000000,30039392,2004,Film4
36648,65000000,128905366,2004,Imaginary Forces
11774,140000000,209073645,2004,DreamWorks Pictures
70,30000000,216763646,2004,Warner Bros.
5137,70000000,57958696,2004,Filmauro
1640,6500000,98410061,2004,ApolloProScreen Filmproduktion
10591,25000000,30411183,2004,Daybreak
11247,19000000,70067909,2004,Clifford Werber Productions
395,70000000,171183863,2004,Davis Entertainment
1966,155000000,167298192,2004,Egmond Film & Television
9509,70000000,130293714,2004,Scott Free Productions
7220,33000000,54700105,2004,Marvel Enterprises
314,100000000,82102379,2004,Frantic Films
924,28000000,102356381,2004,Toho-Towa
9477,120000000,203567857,2004,Green Hills Productions
2789,105000000,115772733,2004,Radar Pictures
1586,40000000,92913171,2004,Mel's Cite du Cinema
1970,10000000,183474602,2004,Colombia Pictures
4553,5000000,8203235,2004,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
9541,35000000,36098382,2004,Close Call Films
11633,10000000,1461989,2004,Digital Frontier
1599,22000000,0,2004,N1 European Film Produktions GmbH & Co. KG
12153,37000000,113086475,2004,Gone North Productions
205,17500000,38000000,2004,Endgame Entertainment
10367,2800000,0,2004,Magic Hour Pictures
11358,56000000,57223890,2004,Hyde Park Entertainment
13572,50000000,25195000,2004,Intertainment AG
2841,47000000,0,2004,Tapioca Films
5552,24665810,0,2004,Medusa Film
9384,60000000,170268750,2004,Red Hour Films
2122,40000000,26155781,2004,Eclipse Catering
10677,25000000,27685016,2004,Lawrence Bender Productions
2003,0,0,2004,Flach Films
10740,20000000,0,2004,Academy Films
9833,70000000,154648887,2004,Really Useful Films
401,2500000,26781723,2004,Camelot Pictures
13969,30000000,0,2004,Spirit Dance Entertainment
10204,110000000,72178895,2004,Mostow/Lieberman Productions
10046,53000000,0,2004,TPS Star
11137,0,0,2004,Stillking Films
15775,0,0,2004,Outlaw Productions (I)
18804,0,0,2004,Dakota Films
11109,11000000,0,2004,Inside Track 1
11866,45000000,21009180,2004,Optional Pictures
11058,25000000,30114487,2004,Blue Productions
41171,0,0,2004,Red Rose Productions LLC
13416,30000000,61255921,2004,MDBF Filmgesellschaft mbH & Company KG
11141,0,0,2004,Initial Entertainment Group (IEG)
14024,15000000,14867514,2004,ChickFlick Productions
